date,district,lat,lon,month,pressure,temp_min,temp_max,temp_avg,humidity,wind_speed,cloud_cover,rainfall,rainfall_3d,precipitation_type,hailstorm_label,thunderstorm_label,soil_type,soil_moisture,slope,elevation,ndvi,earthquake_prone,flood_label,landslide_label,heatwave_label,coldwave_label
2020-06-15,Bishnupur,24.6,93.8,6,1012.2085440289013,23.092547219115332,27.880347712940193,25.486447466027762,80.29022435015807,14.724039902207611,54.27838726537279,53.59308156016883,296.817284709819,rain,0,0,Clay,52.78243063537274,6,770,0.73,False,0,0,0,0
2020-06-15,Bishnupur,24.6,93.8,6,998.1152083622854,21.272779727515978,28.29716266296481,24.784971195240395,97.8899281013145,14.157348983272136,94.26541239570557,36.86685201619002,136.90427313719925,rain,0,0,Clay,51.204001462835414,6,770,0.73,False,0,0,0,0
2020-06-17,Bishnupur,24.6,93.8,6,994.8221637229886,24.95026731406584,26.28707817882564,25.61867274644574,98.50918536806441,11.877836906900763,99.48879708519472,58.82750974029098,149.28744331664984,rain,0,0,Clay,73.93686067265112,6,770,0.73,False,0,0,0,0
2020-06-26,Bishnupur,24.6,93.8,6,994.5064195906,21.958320894457525,29.377425489109537,25.66787319178353,91.40462327671123,15.655447604661376,91.33809914383914,57.488523442052674,153.18288519853368,rain,0,0,Clay,73.65466628631391,6,770,0.73,False,0,0,0,0
2020-06-27,Bishnupur,24.6,93.8,6,980.0,23.189167609551113,27.620613013095184,25.40489031132315,100.0,13.879537241457548,73.8668343864374,66.11848168762629,182.43451486996995,rain,0,0,Clay,63.22240419698271,6,770,0.73,False,0,0,0,0
2020-06-27,Bishnupur,24.6,93.8,6,999.8173478990565,19.440291505670267,26.20949628106233,22.824893893366298,90.61337258524665,12.999546431533016,67.65554275028683,28.453298313724066,152.06030344340303,rain,0,0,Clay,42.84934934902987,6,770,0.73,False,0,0,0,0
2020-06-27,Bishnupur,24.6,93.8,6,1012.7180911323421,20.37016331373004,27.513513753415133,23.941838533572586,83.18054057915109,13.451942631741948,89.13215814934237,22.89172559446547,117.46350559581583,rain,0,0,Clay,41.43888361988853,6,770,0.73,False,0,0,0,0
2020-06-30,Bishnupur,24.6,93.8,6,998.7252078654116,21.37981656702953,29.25958642917355,25.319701498101537,100.0,12.055784682637078,94.49393326701195,33.12869626964706,84.47372017783661,rain,0,0,Clay,58.26424857891996,6,770,0.73,False,0,0,0,0
2020-06-30,Bishnupur,24.6,93.8,6,1001.700130513492,22.164342018270027,25.988362678405174,24.0763523483376,97.0175062777514,16.26322992630984,64.98479430863726,60.00565651519929,116.02607837931184,rain,0,0,Clay,55.694322371311,6,770,0.73,False,0,0,0,0
2020-06-30,Bishnupur,24.6,93.8,6,997.8307861711576,22.177849489041954,28.397694666946247,25.2877720779941,91.64605153935388,11.317293269534703,48.306839634675164,17.80070352282475,110.93505630767112,rain,0,0,Clay,51.28576384131902,6,770,0.73,False,0,0,0,0
2020-07-03,Bishnupur,24.6,93.8,7,1008.1676978060532,22.765843420114525,27.631421996334577,25.19863270822455,98.35645867020185,15.00256391594726,79.46675638632303,33.79648499221393,111.60284503023799,rain,0,0,Clay,58.6614265241287,6,770,0.73,False,0,0,0,0
2020-07-03,Bishnupur,24.6,93.8,7,1012.0806917575188,22.67401960179798,26.85079628363322,24.762407942715598,87.4315484576291,6.102124399156921,89.17812405706195,30.76278795846712,82.35997647350581,rain,0,0,Clay,52.408746519034885,6,770,0.73,False,0,0,0,0
2020-07-06,Bishnupur,24.6,93.8,7,1005.006662803147,20.89628370821511,33.116398571336504,27.006341139775806,84.82775867652671,10.194499993133405,73.5434178586918,25.878990489716962,90.43826344039803,rain,0,0,Clay,51.46885398938572,6,770,0.73,False,0,0,0,0
2020-07-07,Bishnupur,24.6,93.8,7,993.2378545660699,22.41117244313724,27.329574413646164,24.8703734283917,83.52461201655692,7.858569703839014,87.16169739887528,36.64592018986234,93.28769863804644,rain,0,0,Clay,44.53319132175411,6,770,0.73,False,0,0,0,0
2020-07-10,Bishnupur,24.6,93.8,7,1004.4473978464752,21.874579516509204,30.628927117994884,26.251753317252046,97.19603895424709,8.500980306908511,69.94038262833578,27.505089618055823,90.03000029763514,rain,0,0,Clay,44.372958221798456,6,770,0.73,False,0,0,0,0
2020-07-12,Bishnupur,24.6,93.8,7,999.4045345122113,26.0,27.456700895186348,26.728350447593172,96.94275420911532,11.406464380108496,81.78479093032514,23.77997308340003,87.93098289131821,rain,0,0,Clay,44.430713705385074,6,770,0.73,False,0,0,0,0
2020-07-14,Bishnupur,24.6,93.8,7,1000.9481670834374,22.838778083058,29.972600737323358,26.40568941019068,69.29669520344206,12.180290773885295,62.979501827470834,22.522554262228546,73.80761696368441,rain,0,0,Clay,38.89957029932873,6,770,0.73,False,0,0,0,0
2020-07-19,Bishnupur,24.6,93.8,7,997.2706443087079,23.918534917345372,27.98679217903327,25.95266354818932,69.98366313649166,12.32353945509498,98.41621602213985,38.37165763712094,84.67418498274954,rain,0,0,Clay,55.22310153525045,6,770,0.73,False,0,0,0,0
2020-08-03,Bishnupur,24.6,93.8,8,980.0,21.044685106469768,28.110311752837223,24.577498429653495,100.0,17.140527614143757,100.0,150.1849689096331,211.0791808089826,rain,0,0,Clay,100.0,6,770,0.73,False,0,0,0,0
2020-08-03,Bishnupur,24.6,93.8,8,1012.1113693128004,24.55808844018201,29.749527111644078,27.153807775913045,73.60532478291336,12.733628188841532,73.12133219554187,21.536973952721254,210.09360049947531,rain,0,0,Clay,47.716116814079875,6,770,0.73,False,0,0,0,0
2020-08-09,Bishnupur,24.6,93.8,8,1007.1319162067413,22.307171648835812,26.14386689981336,24.225519274324586,100.0,8.649301917148811,67.93732152143093,62.3926595725315,234.11460243488585,rain,0,0,Clay,68.51052336799378,6,770,0.73,False,0,0,0,0
2020-08-12,Bishnupur,24.6,93.8,8,993.3906234305133,22.558788518403173,29.159923993293418,25.859356255848297,91.82043011692635,16.40539742511359,74.49546506988088,55.68742278449269,139.61705630974546,rain,0,0,Clay,62.47991447075151,6,770,0.73,False,0,0,0,0
2020-08-13,Bishnupur,24.6,93.8,8,990.4664280908684,19.630662200342663,30.536655905161076,25.08365905275187,100.0,11.593110705737452,52.41749234679726,54.516239111273514,172.59632146829773,rain,0,0,Clay,65.62004319733401,6,770,0.73,False,0,0,0,0
2020-08-18,Bishnupur,24.6,93.8,8,997.4110670702329,21.377433136655682,26.71761732539536,24.04752523102552,76.66651934660888,4.8378710649689785,91.08016937447096,17.391889339764216,127.59555123553045,rain,0,0,Clay,45.940667265308676,6,770,0.73,False,0,0,0,0
2020-08-20,Bishnupur,24.6,93.8,8,1018.2847722095064,20.631404041192265,30.301225073859168,25.466314557525717,69.30343593651081,13.06515862792163,59.03781661433254,12.444035282470416,84.35216373350816,rain,0,0,Clay,50.21888293734712,6,770,0.73,False,0,0,0,0
2020-08-20,Bishnupur,24.6,93.8,8,997.8861348442841,18.0,29.74407458729233,23.872037293646166,68.14978540439128,8.433640039687486,61.47514816653077,24.377505063000676,54.21342968523534,rain,0,0,Clay,40.11188042277166,6,770,0.73,False,0,0,0,0
2020-08-26,Bishnupur,24.6,93.8,8,1003.6181323950894,19.42161962515093,27.335555613295693,23.37858761922331,74.14775199825505,10.097105097204377,93.13303927879791,62.726688587692,99.54822893316312,rain,0,0,Clay,76.16664216058554,6,770,0.73,False,0,0,0,0
2020-08-28,Bishnupur,24.6,93.8,8,999.9956324970663,19.841394425344518,28.08363869579068,23.9625165605676,94.96381169382333,13.718513177768349,93.91857418590024,23.296800270626782,110.4009939213195,rain,0,0,Clay,55.83226986448382,6,770,0.73,False,0,0,0,0
2020-08-31,Bishnupur,24.6,93.8,8,997.1862447105581,21.78222798160495,29.86123628992713,25.82173213576604,74.7062345864055,8.786086948532308,76.88674518713422,16.702843511312107,102.72633236963091,rain,0,0,Clay,37.54104258784443,6,770,0.73,False,0,0,0,0
2020-09-06,Bishnupur,24.6,93.8,9,1001.788145970718,22.642499847381643,26.52420332976338,24.583351588572512,98.1277232643389,15.07839943380821,68.98108108603114,61.463016539901254,101.46266032184018,rain,0,0,Clay,74.22688199866866,6,770,0.73,False,0,0,0,0
2020-09-14,Bishnupur,24.6,93.8,9,1004.9839003067743,20.07164524791965,27.32168533310017,23.696665290509912,96.7440198707319,11.994171873820436,63.46792670215919,11.032105190623799,89.1979652418372,rain,0,0,Clay,43.07868749895279,6,770,0.73,False,0,0,0,0
2020-09-18,Bishnupur,24.6,93.8,9,980.1951241520499,23.33175564741278,27.126970273468913,25.229362960440845,96.92672678423656,19.278490795877968,85.47932810563331,74.84292064499445,147.33804237551954,rain,0,0,Clay,78.77142545301055,6,770,0.73,False,0,0,0,0
2020-09-18,Bishnupur,24.6,93.8,9,1003.9439604555363,22.0064886881564,26.93883928870558,24.472663988430988,88.47602299213365,13.39461789909437,97.65657965459881,37.577868945970955,123.45289478158924,rain,0,0,Clay,56.66971992351368,6,770,0.73,False,0,0,0,0
2020-09-24,Bishnupur,24.6,93.8,9,1007.8015898550701,21.769801119869502,28.587676332095143,25.17873872598232,97.47120766499266,13.62922626722901,46.71254683059355,19.55275905803636,131.9735486490018,rain,0,0,Clay,49.970461260266646,6,770,0.73,False,0,0,0,0
2020-09-28,Bishnupur,24.6,93.8,9,1004.9107955879571,20.79564129906226,27.246631693138468,24.021136496100365,80.75593116377564,13.507005487688643,90.7339119747631,19.310493283884703,76.44112128789205,rain,0,0,Clay,49.530051324673465,6,770,0.73,False,0,0,0,0
2020-09-29,Bishnupur,24.6,93.8,9,995.4560293433667,23.639571870642822,28.767902460544697,26.203737165593758,74.23982554779177,14.507691295588703,54.49368330879928,51.58343643674526,90.44668877866636,rain,0,0,Clay,59.11655575881671,6,770,0.73,False,0,0,0,0
2020-10-02,Bishnupur,24.6,93.8,10,1015.1102929969046,11.659134396731682,24.515458308379475,18.08729635255558,62.54470034287247,4.41267910486638,74.20955833725809,1.4998325728202804,72.39376229345027,rain,0,0,Clay,41.83784522471418,6,770,0.58,False,0,0,0,0
2020-10-02,Bishnupur,24.6,93.8,10,995.7460991125571,14.132534325858359,24.454527195494656,19.293530760676507,68.34874154201577,5.957358295914063,40.18175892408498,2.597945765956476,55.68121477552204,rain,0,0,Clay,39.61944646845494,6,770,0.58,False,0,0,0,0
2020-10-03,Bishnupur,24.6,93.8,10,1024.000207447588,12.712862156401261,28.408226568587114,20.560544362494188,78.74221002246752,3.609299467488521,48.667287612426584,6.693901733225004,10.791680072001782,rain,0,0,Clay,48.02158794655262,6,770,0.58,False,0,0,0,0
2020-10-03,Bishnupur,24.6,93.8,10,1015.6772970277497,22.0,24.920653719511147,23.460326859755575,70.83529547691887,5.321100662052609,42.223759317716805,0.3531988404858901,9.645046339667392,none,0,0,Clay,41.453392940966,6,770,0.58,False,0,0,0,0
2020-10-04,Bishnupur,24.6,93.8,10,1019.4188360095391,15.036363533562678,29.854920186973846,22.44564186026826,86.01087033291955,7.839963185491706,38.25877061247201,0.7413949043527938,7.788495478063709,none,0,0,Clay,41.43648339846648,6,770,0.58,False,0,0,0,0
2020-10-05,Bishnupur,24.6,93.8,10,1014.7359268217177,17.64014419971498,26.498411570782945,22.069277885248965,79.09548012609326,8.14167157904916,34.322645283669445,2.3736068082222626,3.4682005530609676,rain,0,0,Clay,33.43032850008569,6,770,0.58,False,0,0,0,0
2020-10-07,Bishnupur,24.6,93.8,10,998.8415689214949,19.52870914491395,24.580911908591098,22.054810526752526,84.10441369129941,2.7243098727245223,32.53702093669832,1.5750555106616821,4.69005722323676,rain,0,0,Clay,33.625739014209024,6,770,0.58,False,0,0,0,0
2020-10-07,Bishnupur,24.6,93.8,10,1014.2514820457899,15.455416997995918,28.207776004124486,21.831596501060204,77.07892078695613,6.591232820317213,70.15996198855281,0.7310203620800795,4.679682680964046,none,0,0,Clay,33.395688190530215,6,770,0.58,False,0,0,0,0
2020-10-12,Bishnupur,24.6,93.8,10,1010.8731863905215,12.581388013989958,27.65871406842323,20.120051041206594,89.10093670867269,11.12745015064675,51.89094941451631,0.7224636559988182,3.028539528740601,none,0,0,Clay,31.63755571997877,6,770,0.58,False,0,0,0,0
2020-10-14,Bishnupur,24.6,93.8,10,1011.6578347868186,10.59682839388637,26.49520337049405,18.54601588219021,79.72882900479254,8.675816833510133,49.80214919338195,0.7357408796594809,2.1892248977384,none,0,0,Clay,35.758093786127894,6,770,0.58,False,0,0,0,0
2020-10-19,Bishnupur,24.6,93.8,10,1012.0644938314432,8.0,30.31508836605049,19.157544183025244,84.68997717914507,12.010716019172602,59.63931256447237,2.4186011920199584,3.8768057276782786,rain,0,0,Clay,26.335782085091896,6,770,0.58,False,0,0,0,0
2020-10-22,Bishnupur,24.6,93.8,10,1023.588835123782,10.02351265732522,31.42379874260191,20.723655699963565,67.96374650280171,5.651401397082495,82.3585393348953,2.806098671477062,5.960440743156523,rain,0,0,Clay,45.88255996147248,6,770,0.58,False,0,0,0,0
2020-10-28,Bishnupur,24.6,93.8,10,1003.5206516496845,10.876009084274932,30.674239949939196,20.775124517107063,60.34925647488209,11.482674946404234,38.6473388893004,1.042091563633632,6.2667914271306735,rain,0,0,Clay,28.493728100930724,6,770,0.58,False,0,0,0,0
2020-10-31,Bishnupur,24.6,93.8,10,1004.8074300902193,17.11891884411356,26.74146713763824,21.9301929908759,74.1693806865787,12.3196959483231,42.03799682942269,3.2330940867130504,7.081284321823766,rain,0,0,Clay,26.775056203505077,6,770,0.58,False,0,0,0,0
2020-11-03,Bishnupur,24.6,93.8,11,1015.9979985081654,12.343639755234236,26.077911347880974,19.210775551557603,94.35916714959947,7.512437881137973,56.43122678487382,0.5379984512586711,4.813184101605375,none,0,0,Clay,40.10115417349492,6,770,0.58,False,0,0,0,0
2020-11-20,Bishnupur,24.6,93.8,11,1013.3814246379931,11.661672119786205,23.266540650333404,17.464106385059804,66.24877950275564,11.665230273212652,77.35146938826142,0.8687722872762063,4.639864825247949,none,0,0,Clay,30.044282890668523,6,770,0.58,False,0,0,0,0
2020-11-22,Bishnupur,24.6,93.8,11,1012.1837253494513,13.750484684196142,31.132005088585025,22.441244886390585,93.43615205512081,7.661729071076366,83.14352997709206,1.7969134315485036,3.2036841700834024,rain,0,0,Clay,29.504259328087063,6,770,0.58,False,0,0,0,0
